,S_MASS,P_PERIOD,P_DISTANCE,P_HABITABLE
3676,0.16,3.994,0.0269,0
3677,1.08,3.2686952,0.0453,0
3678,1.4,181.4,0.70025515,0
3679,0.96,95.272656,0.40565637,0
3680,0.14,3.05989,0.02156,0
3681,1.13,988.88112,2.8848264,0
3682,2.49,663.87,2.109576,0
3683,1.07,183.93,0.6485184,0
3684,0.94,160.8842,0.56695663,0
3685,0.71,310.9,1.1580322,0
3687,0.84,389.2,1.0000701,0
3688,0.93,3.1810781,0.042152807,0
3689,0.7,90.309,0.3499,0
3690,0.46,11.02454,0.07487,0
3691,1.03,1.7351362,0.0286,0
3692,1.08,7.817953,0.079414667,0
3693,0.53,5.101284,0.054648862,0
3694,1.06,1078.0,2.1010752,0
3695,0.58,86.58,0.31993365,0
3696,2.0,322.03,1.1830499,0
3697,1.92,2051.62,3.9300392,0
3698,1.91,312.08,1.1574136,0
3700,0.6,2.7886556,0.032809056,0
3701,1.67,41.6855,0.241,0
3702,0.74,392.6,1.02,0
3703,1.52,2590.0,4.45725,0
3704,1.1,5.35227,0.06516501,0
3705,0.81,6.669,0.0552,0
3706,0.89,5.9382,0.0586,0
3707,0.7,125.94,0.45590175,0
3708,0.81,5.3301,0.0426,0
3709,0.9,17.1784,0.1269585,0
3710,1.08,3.2797178,0.044848937,0
3711,1.15,11.23,0.10672584,0
3712,1.24,20.33003,0.1586542,0
3713,0.51,4098.1,5.75,0
3714,0.88,8.050722,0.075317119,0
3715,0.57,5.2986,0.049307006,0
3717,0.97,1.6096884,0.0266,0
3718,1.35,14.574071,0.1348323,0
3719,0.92,1.6829346,0.0272,0
3720,1.13,1.4971842,0.026671814,0
3721,0.34,7.851928,0.057,0
3722,0.64,1.3060011,0.0202,0
3723,1.24,71.484,0.342057,0
3724,1.32,2090.0,3.8266965,0
3725,0.71,1.58252,0.023704375,0
3727,0.12,3.204,0.02200905,0
3728,0.12,6.689,0.03647175,1
3729,0.9,3650.0,4.5,0
3730,1.13,95.174,0.46248383,0
3731,0.93,9.058811,0.082994894,0
3732,0.71,29.01,0.16579843,0
3733,1.03,956.0,1.91253,0
3734,1.38,340.94,1.0665738,0
3735,1.04,597.0643,1.9808111,0
3736,1.0,2093.3,3.456,0
3737,1.07,117.87,0.48187558,0
3738,0.8,62.25,0.35636369,0
3739,0.85,154.378,0.53441805,0
3740,0.85,885.5,1.7233594,0
3741,0.85,1862.0,2.8429296,0
3742,0.74,118.45,0.491487,0
3743,1.21,685.25,1.6232345,0
3744,0.94,14010.294,11.22026,0
3745,4.3,1021.2016,3.2482096,0
3746,1.03,34.95875,0.21136725,0
3747,0.96,2.38129,0.034971057,0
3748,0.99,6700.0,7.15016,0
3749,1.32,36.9987,0.238754,0
3750,0.96,1353.6,2.4692462,0
3751,0.95,963.0,2.3892938,0
3752,0.83,857.5,1.7034,0
3753,1.29,931.0,2.044616,0
3754,1.31,8619.9,9.02,0
3755,0.87,577.6,1.3484215,0
3756,0.8,95.9446,0.38463282,0
3757,1.2,119.27,0.538954,0
3758,1.27,637.1,1.5766442,0
3759,1.01,139.35,0.53153064,0
3760,0.8,158.991,0.54366,0
3761,1.9,299.36,1.0873575,0
3762,0.42,2.81805,0.04,0
3763,1.26,7900.0,9.4043082,0
3764,1.25,2447.1,3.9686039,0
3765,0.8,14.0726,0.1063289,0
3766,0.96,492.3,1.2055296,0
3767,1.05,30.93,0.198205,0
3768,0.6,937.70001,1.7757585,0
3769,0.83,15319.225,11.616968,0
3770,0.82,1198.48,2.857632,0
3771,2.82,512.5352,2.2454722,0
3772,0.67,133.60001,0.540432,0
3773,1.04,649.918,1.5298256,0
3774,0.91,4.47904,0.0516,0
3775,0.71,2.69828,0.0338,0
3776,1.15,2615.0,3.978,0
3777,1.06,2205.0,3.3962568,0
3778,0.76,4.11377,0.05,0
3779,3.21,778.09998,1.8499105,0
3780,0.95,3090.942,4.0986477,0
3781,1.07,94.44,0.415332,0
3782,1.0,7.12682,0.080676,0
3783,0.98,4270.0,6.0309887,0
3784,1.03,5859.0899,6.6654617,0
3785,1.06,624.87404,1.567083,0
3786,1.1,4.36305,0.057817152,0
3787,1.12,14723.575,12.257763,0
3788,2.69,1124.7914,2.9634516,0
3789,0.91,15732.459,12.844825,0
3790,1.17,5894.0,7.18374,0
3791,0.8,47.84,0.25,0
3792,0.79,4.5557,0.04998416,0
3793,1.33,5.8881,0.0702835,0
3794,1.59,437.7,1.3206758,0
3795,1.11,528.4,1.364616,0
3796,0.92,391.9,1.033056,0
3797,0.99,1840.0,3.6105,0
3798,1.33,355.5,1.0817196,0
3799,1.03,974.0,2.094444,0
3800,0.9,1928.0,3.3415185,0
3801,2.82,2481.0723,5.1703769,0
3802,1.9,3923.6609,6.4142358,0
3803,1.05,11.12214,0.10744317,0
3804,0.92,1684.0,2.733578,0
3805,0.96,51.2053,0.26651304,0
3806,0.77,3.4442,0.04,0
3807,1.23,428.1,1.2732878,0
3808,0.89,4.375021,0.05036,0
3809,1.4,4.633611,0.061323,0
3810,0.73,51.69906,0.24566913,0
3811,0.94,1121.79,2.0734501,0
3812,0.63,35.47358,0.18309091,0
3813,2.01,1852.1439,3.9706392,0
3814,1.05,2822.727,4.008331,0
3815,0.83,453.019,1.1337605,0
3816,0.92,10.70871,0.092538896,0
3817,1.1,258.17999,0.8314245,0
3818,0.48,1460.0,2.0545362,0
3819,0.48,43.0,0.18803368,0
3820,1.25,842.2,1.925496,0
3821,1.38,359.51001,1.5246,0
3822,1.12,12.62,0.110022,0
3823,1.39,606.3,1.5709227,0
3824,1.07,6.404,0.0704235,0
3825,1.86,533.0,1.638528,0
3826,1.29,63.48347,0.39174565,0
3827,0.71,24955.458,15.434729,0
3828,1.11,10839.833,10.437396,0
3829,0.79,40654.648,21.696779,0
3830,1.04,99.62167,0.45563448,0
3831,0.98,14.3099,0.11876832,0
3832,0.99,385.52775,1.0365654,0
3833,1.28,1333.0,2.643024,0
3834,1.36,466.2,1.3075898,0
3835,0.88,11.8482,0.10371152,0
3836,1.38,18.1991,0.16280376,0
3837,0.8,36.77031,0.205,0
3838,0.98,38.871826,0.217,0
3839,0.99,17417.921,13.270867,0
3840,0.96,9295.9735,8.6347983,0
3841,1.14,2.52221,0.041024819,0
3843,1.1,1145.0,2.253552,0
3844,6.73,359.89999,1.3289295,0
3845,1.41,510.9,1.4080143,0
3846,0.78,962.0,1.828992,0
3847,1.05,160.07,0.59737104,0
3848,1.07,1260.0,2.468322,0
3849,0.81,147.02,0.53040345,0
3850,1.23,1120.0,2.75451,0
3851,0.58,1733.0,2.7245475,0
3852,1.1,36336.707,22.546215,0
3853,1.84,551.40002,1.618,0
3854,1.78,916.0,2.258928,0
3855,1.14,1049.0,2.1454515,0
3856,0.5,8.7836,0.066,0
3857,1.07,8.13087,0.080921178,0
3858,1.05,8.596802,0.0834,0
3859,0.61,8.7529,0.0705,0
3860,1.69,3.535055,0.054,0
3861,0.85,12.20772,0.098,0
3862,0.26,4.6122,0.0356661,0
3863,0.77,11.2954,0.0905,0
3864,1.63,18.251985,0.16258259,0
3866,0.82,225.79,0.68082469,0
3868,0.29,36.116,0.14214217,1
3869,1.09,7.713057,0.08272944,0
3870,0.47,0.2197,0.0055389687,0
3871,0.47,0.32528,0.0071952704,0
3874,1.08,6.7740887,0.0741,0
3875,1.04,14.37508,0.1167,0
3876,0.92,160.01803,0.571,0
3877,0.77,8.4388385,0.0881,0
3878,1.23,1005.57,2.1054402,0
3879,2.1,982.85,2.4767131,0
3880,1.81,360.08,1.2100422,0
3881,1.02,6.326763,0.0675,0
3882,0.8,22.549406,0.14497607,0
3883,1.08,56.188689,0.2939,0
3885,0.87,96.91515,0.3878,0
3886,1.14,9.24285,0.1056645,0
3887,0.9,4.75615,0.05241141,0
3888,1.82,1757.3915,4.1190029,0
3889,0.92,19.3044,0.14358285,0
3890,0.77,9.915615,0.0831864,0
3891,0.83,10.45582,0.1178,0
3892,0.72,3.588163,0.04139592,0
3893,0.71,5.675819,0.0574812,0
3894,1.47,54.18915,0.34220666,0
3895,0.75,1.3373508,0.019,0
3896,0.95,36.337373,0.215,0
3897,0.88,7.17256,0.0699,0
3898,0.82,8.687721,0.0773,0
3899,1.06,14.893291,0.13437759,0
3900,0.99,6.380803,0.067086976,0
3901,0.89,5.628466,0.059552449,0
3902,0.95,13.156969,0.107,0
3903,1.09,3.38628,0.045408135,0
3904,0.71,26.201446,0.15398528,0
3905,0.57,0.354884,0.0081319024,0
3906,0.99,6.894256,0.0706,0
3907,0.94,10.787992,0.0932,0
3908,0.97,7.149584,0.072,0
3909,0.54,5.444017,0.0497535,0
3910,1.1,402.0,1.122,0
3911,1.52,89.9,0.46024471,0
3912,1.08,3.188976,0.0434,0
3913,1.2,217.83184,0.81354158,0
3914,0.7,5.608352,0.055396,0
3915,0.95,27.86,0.1768,0
3916,0.9,2.858646,0.038050819,0
3917,0.74,2.080615,0.028843501,0
3918,0.68,15.50192,0.10935935,0
3919,0.91,0.57023,0.013038374,0
3920,0.83,2.354992,0.03254832,0
3921,0.83,14.101361,0.10732716,0
3922,0.87,3.4462039,0.0393,0
3923,0.96,10.310825,0.0917,0
3924,1.15,2.8887986,0.0415,0
3925,0.63,12.28546,0.0882,0
3926,0.6,5.4247493,0.0504,0
3927,0.88,15.14104,0.1189,0
3928,0.95,2.4435781,0.0337,0
3929,1.64,3.9376637,0.0555,0
3930,0.99,41.809118,0.242,0
3931,1.25,6.9131112,0.0762,0
3932,1.06,27.082511,0.181,0
3933,1.15,10.104665,0.094,0
3934,1.41,42.913751,0.2697,0
3935,0.86,1.729366,0.028,0
3936,1.41,13.539629,0.1246,0
3937,1.19,22.708168,0.1603,0
3938,1.21,13.07163,0.116,0
3939,0.59,10.712525,0.0784,0
3940,0.9,37.94563,0.2181,0
3941,1.01,24.173858,0.1589,0
3942,0.8,31.80634,0.1596,0
3943,0.84,2.6850575,0.0346,0
3944,1.0,28.505719,0.1793,0
3945,0.96,104.3519,0.4297,0
3946,0.65,12.794585,0.088,0
3947,1.03,28.685132,0.179,0
3948,1.03,85.735028,0.3877,0
3949,0.84,1.0783904,0.0196,0
3950,1.06,22.922127,0.1564,0
3951,1.08,12.465988,0.108,0
3952,1.08,37.993273,0.227,0
3953,0.98,4.8663815,0.0557,0
3954,0.96,16.832073,0.1256,0
3955,1.15,13.031394,0.1057,0
3956,1.1,37.333154,0.226,0
3957,0.94,40.836501,0.2237,0
3958,1.11,3.2394134,0.0419,0
3959,1.21,23.47741,0.1633,0
3960,0.87,3.1160279,0.0415,0
3961,0.95,4.6950013,0.0557,0
3962,0.92,3.8330912,0.046,0
3963,0.72,9.3364659,0.0747,0
3964,0.72,0.78916165,0.0142,0
3965,0.95,11.874568,0.0986,0
3966,0.94,15.645917,0.1229,0
3967,0.82,7.0631734,0.0656,0
3968,0.78,59.497095,0.2769,0
3969,0.84,8.307872,0.077,0
3970,0.97,49.567416,0.259,0
3971,0.59,18.794234,0.111,0
3972,0.91,3.940997,0.047,0
3973,0.82,3.132924,0.038,0
3974,1.06,50.447,0.2747,0
3975,0.95,99.640161,0.404,0
3976,0.85,3.783986,0.046,0
3977,0.85,18.119869,0.13,0
3978,0.95,19.446355,0.137,0
3979,1.15,92.263714,0.4204,0
3980,0.55,76.378033,0.2952,0
3981,0.88,21.347262,0.152,0
3982,0.97,259.33683,0.745,1
3983,1.46,7.7146897,0.0915,0
3984,1.02,17.157236,0.1309,0
3985,1.27,7.5844126,0.0836,0
3986,0.89,21.090776,0.142,0
3987,0.4,38.09722,0.1654,1
3988,0.79,12.759712,0.102,0
3989,0.94,96.678988,0.397,0
3990,1.16,20.684342,0.157,0
3991,0.54,129.9441,0.4323456,1
3992,1.09,2.024823,0.033,0
3993,0.85,4.580358,0.051,0
3994,0.59,13.969457,0.09,0
3995,1.06,3.281959,0.045,0
3996,0.55,8.410894,0.065,0
3997,0.97,72.379334,0.36,0
3998,0.98,19.02293,0.14,0
3999,0.93,67.968015,0.313,0
4000,1.15,6.849692,0.075,0
4001,1.06,14.172327,0.115,0
4002,1.15,71.312,0.354,0
4003,0.68,37.815724,0.201,0
4004,1.21,9.182417,0.091,0
4005,0.84,135.49853,0.48,0
4006,0.9,58.034616,0.261,0
4007,1.48,6.87349,0.08,0
4008,1.08,17.340824,0.134,0
4009,1.17,14.383035,0.122,0
4010,1.17,184.25641,0.6503,0
4011,0.91,29.726682,0.188,0
4012,1.39,69.7546,0.49836947,0
4013,1.07,6.803,0.0719,0
4014,0.62,34.989262,0.177,0
4015,1.17,110.979,0.4757,0
4017,1.02,12.58242,0.10274622,0
4018,1.17,35.968,0.2244,0
4019,0.18,2.984151,0.0217,0
4020,0.87,8.9810168,0.078,0
4021,1.4,24.669196,0.2322,0
4022,1.54,25000.0,21.408142,0
4023,1.1,8.0251182,0.0804,0
4024,0.57,207.2482,0.6432,0
4025,0.22,5.148921,0.0403,0
4026,0.92,76.050178,0.332,0
4027,0.88,10.381227,0.088,0
4028,0.92,5.326718,0.061,0
4029,0.92,8.127899,0.081,0
4030,0.75,8.9858,0.081,0
4031,1.03,19.305772,0.14,0
4032,0.97,44.347,0.2269,0
4033,0.85,20.834237,0.141,0
4034,1.17,4.8933752,0.0621,0
4035,0.78,6.2092021,0.061,0
4036,0.76,13.28613,0.1087,0
4037,0.66,77.473633,0.305,0
4038,0.97,26.84768,0.186,0
4039,1.14,77.095691,0.372,0
4040,0.9,5.700786,0.065,0
4041,1.07,10.446347,0.094,0
4042,0.8,5.315946,0.054,0
4043,0.67,105.35638,0.401,0
4044,1.21,87.6451,0.4,0
4045,0.95,3.289672,0.044,0
4046,0.92,12.125934,0.101,0
4047,1.02,10.327186,0.087,0
4048,0.78,16.092361,0.112,0
4049,1.15,20.09838,0.152,0
4050,1.02,127.28218,0.503,0
4051,0.57,7.061149,0.057,0
4052,0.98,265.46934,0.791,0
4053,0.81,17.326644,0.12,0
4054,1.23,19.747412,0.153,0
4055,0.79,8.25978,0.075,0
4056,0.65,8.457496,0.065,0
4057,0.65,17.28111,0.105,0
4058,0.8,7.626324,0.07,0
4059,0.6,12.551158,0.087,0
4060,0.93,4.977656,0.055,0
4061,1.29,21.77596,0.1662,0
4062,0.93,21.963945,0.153,0
4063,1.17,13.121632,0.115,0
4064,0.79,6.475434,0.063,0
4065,0.6,24.08821,0.135,0
4066,0.92,12.762172,0.105,0
4067,1.03,6.562331,0.075,0
4068,0.95,7.186434,0.075,0
4069,1.27,17.265427,0.138,0
4070,1.17,8.486616,0.086,0
4071,1.02,5.929778,0.065,0
4072,1.1,7.542427,0.079,0
4073,0.81,37.054919,0.214,0
4074,1.08,3.930821,0.05,0
4075,1.08,7.630004,0.078,0
4078,0.88,44.299198,0.2348,0
4079,1.04,1.62116,0.02732,0
4080,0.16,1.2391491,0.01223,0
4081,0.73,65.78395,0.2952656,0
4082,0.98,2127.6057,3.4315752,0
4083,2.06,2751.5343,4.9048754,0
4084,1.3,4.119027,0.05510302,0
4085,0.16,3.0766896,0.02357064,0
4086,1.2,3.352057,0.047235,0
4087,1.02,11.9297,0.1028,0
4088,1.33,4.5620298,0.0592,0
4089,1.3,187.01,0.70285324,0
4090,2.72,1569.81,3.7319719,0
4091,1.74,136.97,0.62608781,0
4092,1.01,39.313702,0.227,0
4093,1.06,1.742169,0.0289,0
4094,0.88,6383.7835,6.5951463,0
4095,1.04,3.83483,0.049202885,0
4097,0.82,4.0144463,0.05419634,0
4098,1.53,138.317,0.65360654,0
4099,1.44,10140.0,10.54572,0
4100,1.16,40.43914,0.32355896,0
4101,0.98,58.11187,0.3330114,0
4102,1.21,108.45299,0.4780053,0
4103,0.91,4885.0,6.393475,0
4104,1.01,2041.5415,3.1698008,0
4105,1.08,41.83156,0.2423025,0
4106,1.08,26308.656,17.871211,0
4107,1.04,18538.793,14.064074,0
4110,0.19,1980.0,1.8,0
4111,0.62,69.971,0.3563536,0
4113,1.37,511.21,1.4071477,0
4114,0.7,0.7668944,0.0143,0
4115,1.4,0.322964,0.010200015,0
4116,1.04,10.79,0.0968,0
4117,0.65,4.38395,0.0454,0
4118,0.81,18.01939,0.12513806,0
4119,1.65,2422.326,4.2281051,0
4120,1.08,2560.1977,3.8037273,0
4121,0.98,1753.1096,2.9046661,0
4122,1.03,7325.6467,7.6956576,0
4126,1.15,5.97293,0.06861657,0
4127,0.49,24.245586,0.12928744,0
4128,0.49,1.7666957,0.0226,0
4129,0.93,15.56,0.12,0
4130,1.11,5.2878979,0.0671,0
4131,0.97,13.606629,0.1106,0
4132,0.65,358.0,0.967072,0
4133,0.89,2.53726,0.035,0
4134,0.85,10.281951,0.089,0
4135,1.16,7.8142,0.081,0
4136,0.81,8.20395,0.075,0
4137,1.14,11.38848,0.106,0
4138,0.81,1.1044635,0.0188,0
4139,0.81,18.93055,0.137,0
4140,1.13,7.0107543,0.0771,0
4141,0.94,28.625653,0.1857,0
4142,0.86,13.712202,0.1091,0
4143,1.01,854.083,1.7671908,0
4144,0.84,2.151676,0.0308,0
4145,0.51,2.77065,0.0309,0
4146,1.0,8.357881,0.0806,0
4147,1.46,3.7042817,0.0502,0
4148,0.79,132.99683,0.4498,0
4149,0.93,4.3394645,0.0497,0
4150,0.82,0.63400294,0.0136,0
4151,0.79,29.349477,0.1715,0
4152,1.21,6.2216147,0.0693,0
4153,0.88,3.936981,0.048,0
4154,1.08,11.634788,0.101,0
4155,1.01,22.24814,0.1566,0
4156,1.12,75.2203,0.46221695,0
4161,0.69,11.07085,0.085884198,0
4162,1.12,1613.7402,3.0140334,0
4163,0.97,10.107691,0.0889,0
4164,0.91,8.436387,0.077,0
4165,0.74,8.4964224,0.0726,0
4166,1.09,1.4951495,0.0257,0
4167,0.27,7.760178,0.0503025,0
4169,0.81,210.63059,0.6477,0
4170,0.54,86.828989,0.3006,1
4171,1.01,124.52446,0.4865,0
4172,0.82,33.653079,0.193,0
4173,0.95,41.885775,0.229,0
4174,1.21,5062.0,6.1980469,0
4175,0.68,9.325038,0.07638,0
4176,1.02,6.66767,0.069773801,0
4177,0.73,431.7,1.0468145,0
4178,0.84,18.55257,0.1336,0
4179,1.15,5.885273,0.066,0
4180,1.03,1.5432066,0.0257,0
4181,0.95,122.88081,0.4629,0
4182,0.73,9.6931203,0.0754,0
4183,0.97,13.563097,0.1109,0
4184,1.16,1.1385434,0.022,0
4185,1.06,15.021798,0.1197,0
4186,1.17,70.96746,0.3392,0
4187,0.94,109.64718,0.4382,0
4188,0.91,18.735753,0.13,0
4189,0.98,1.3115556,0.024,0
4190,1.2,12.87471,0.11528075,0
4191,1.24,17.979791,0.1447,0
4192,0.95,34.188905,0.1981,0
4193,0.68,7.6188,0.0667,0
4194,0.78,19.76172,0.1464,0
4195,0.87,5.76918,0.0602,0
4196,0.78,5.06416,0.0532,0
4197,0.92,36.8601,0.2184,0
4198,0.84,8.348125,0.075,0
4199,1.01,425.47785,1.1546,0
4200,0.84,15.931474,0.1143,0
4201,0.77,96.16987,0.3771,0
4202,0.55,27.52198,0.1445,0
4203,0.98,33.040532,0.198,0
4204,0.84,87.090195,0.359,0
4205,1.15,46.406336,0.2559,0
4206,1.05,125.63243,0.53673374,0
4207,0.91,10.613839,0.095,0
4208,0.54,5573.55,5.36712,0
4209,1.08,3.3769848,0.0451,0
4210,1.2,14.796746,0.1268,0
4211,0.84,4.5513997,0.0499,0
4212,0.86,3.763024,0.045,0
4213,1.07,5700.0,6.3632563,0
4214,1.21,3.092514,0.044310721,0
4215,0.93,16.087845,0.122,0
4216,1.17,47.903645,0.272,0
4217,0.58,7.824904,0.065,0
4218,0.85,6.581484,0.066,0
4219,0.86,6.057342,0.061,0
4220,1.08,2.828042,0.040258392,0
4221,0.96,25533.114,16.775088,0
4222,0.63,3.60076,0.039718848,0
4223,1.2,3.6849729,0.050116374,0
4224,1.03,6.9839095,0.073124256,0
4225,1.32,400.5,1.1695417,0
4226,1.02,1708.0,2.8158524,0
4227,1.06,18.870641,0.1401,0
4228,0.92,45.090464,0.2478,0
4229,1.2,14.556453,0.1228,0
4230,0.99,124.82868,0.4679,0
4231,1.51,4.1396297,0.0537,0
4232,0.86,0.97191543,0.018,0
4233,0.93,1.9022086,0.0293,0
4234,0.96,8.5120359,0.081,0
4235,0.53,4.5770202,0.0436,0
4236,0.85,11.97901,0.097,0
4237,0.96,5.914323,0.061,0
4238,1.08,34.545,0.21,0
4239,0.95,15.054786,0.118,0
4240,1.03,4.915379,0.057,0
4241,1.15,30.092568,0.201,0
4242,1.53,380.2,1.1930986,0
4243,0.82,18.643577,0.124,0
4244,0.9,26.67569,0.155,0
4245,0.81,4.646186,0.05,0
4246,1.03,54.409233,0.2768,0
4247,0.81,5.3390569,0.0525,0
4248,0.94,5.9927374,0.0632,0
4249,0.64,52.661793,0.242,1
4250,1.1,5.2110426,0.0594,0
4251,0.73,1700.0,3.0169238,0
4252,0.72,7.919585,0.0700485,0
4253,0.95,0.93846683,0.0182,0
4254,0.82,66.262,0.35777779,0
4255,0.96,187.366,0.69940137,0
4256,0.99,5.0073178,0.0556,0
4257,1.02,2.0538798,0.0313,0
4258,0.65,12.376466,0.0893,0
4261,1.3,40.699444,0.2327,0
4262,1.03,4.230785,0.052704453,0
4263,0.48,7.267302,0.0451,0
4264,0.48,13.342996,0.0781,0
4265,0.84,6.195469,0.062,0
4266,0.91,39.595519,0.223,0
4267,0.48,22.407704,0.11,0
4268,0.98,5.419026,0.06,0
4269,0.41,10.134645,0.053172,0
4270,1.06,7.994037,0.079760705,0
4271,0.83,0.88184115,0.0171,0
4272,0.63,10.139623,0.082,0
4273,1.08,15.284695,0.1224,0
4274,1.17,81.0659,0.38602779,0
4275,1.03,105.14475,0.4471,0
4276,0.99,8.0921964,0.0764,0
4277,0.98,15.74958,0.1266,0
4278,0.43,106.3,0.3120282,1
4279,1.14,5.374943,0.065,0
4280,0.94,30.864423,0.185,0
4281,0.54,28.464515,0.154,0
4282,0.98,43.130617,0.236,0
4283,0.81,57.24809,0.287,0
4284,1.21,21.300227,0.156,0
4285,1.03,5.1695018,0.0578,0
4286,0.51,11.598222,0.0798,0
4287,0.96,2.5391832,0.0355,0
4288,1.04,51.079263,0.2671,0
4289,1.0,6.3385576,0.0699,0
4290,1.11,4.8538693,0.0569,0
4291,0.82,16.781766,0.118,0
4292,0.45,27.26955,0.1424335,0
4293,0.29,6.7987,0.0349,0
4294,1.36,352.2,1.095606,0
4295,2.1,712.13,1.9686,0
4296,1.15,111.4367,0.65391343,0
4297,0.52,20.995694,0.126,0
4298,1.02,28.862356,0.1789,0
4299,1.01,0.67737516,0.015,0
4300,0.73,9.52355,0.0792,0
4301,1.3,1311.0,2.566272,0
4302,1.15,3.58599,0.05016,0
4303,0.84,1129.0,2.7225,0
4304,0.97,2.1097019,0.026045253,0
4305,0.29,217.21,0.5410875,0
4306,1.7,417.9,1.307865,0
4307,0.75,16510.0,11.94039,0
4308,0.94,18.925403,0.1694,0
4309,0.98,3.7221564,0.0452,0
4310,0.78,6.9913086,0.0679,0
4311,1.1,5.2486726,0.0596,0
4312,0.55,17.760801,0.1085,0
4313,0.98,4.1680908,0.0507,0
4314,0.92,26.020442,0.168,0
4315,1.14,5.3498241,0.0635,0
4316,0.71,6.4944129,0.0612,0
4317,0.92,2.1319465,0.0335,0
4318,0.9,1.0456227,0.0192,0
4319,0.96,287.37895,0.8748,0
4320,0.78,636.13,1.3510752,0
4321,0.78,20.0,0.1332394,0
4322,1.3,4.617033,0.059235688,0
4324,1.01,981.8,1.9731983,0
4325,1.25,49.183921,0.2990664,0
4326,1.06,49.748,0.270251,0
4327,0.5,1170.0,1.7,0
4328,0.97,3.405164,0.04383882,0
4329,1.07,1603.3892,2.8113597,0
4331,0.12,21.202,0.0738,1
4332,0.93,5.0325179,0.0575,0
4333,0.81,5.1443801,0.0549,0
4334,1.16,3.0216686,0.0417,0
4335,1.03,8.7348584,0.0843,0
4337,1.0,6.319,0.0658,0
4338,1.03,13.093921,0.11,0
4339,0.98,106.24755,0.4301,0
4340,1.36,16.358306,0.1404,0
4341,0.86,51.846886,0.2607,0
4342,0.97,1.41976,0.0245,0
4343,0.52,8.7076,0.066823152,0
4344,1.66,6.4947,0.080755239,0
4345,0.46,10.59357,0.0727,0
4346,0.52,1.60588,0.0216,0
4347,1.87,26.468,0.21013608,0
4348,0.42,30.5987,0.1436481,0
4349,0.87,105.95641,0.4217,0
4350,1.1,11.932125,0.107,0
4351,0.9,6.04045,0.062,0
4352,0.99,29.911368,0.179,0
4353,0.9,1.4508869,0.0252,0
4354,0.81,20.17202,0.141,0
4355,0.97,4.2809586,0.0503,0
4356,0.75,13.752107,0.1015,0
4357,1.3,241.258,0.85566674,0
4359,0.37,402000000.0,7506.0,0
4360,1.34,22.208132,0.1699,0
4361,0.81,44.964175,0.2298,0
4362,0.86,4.1374354,0.0507744,0
4363,10.94,647.29999,1.4839,0
4364,1.07,49.175,0.26978824,0
4365,1.08,8.96855,0.088,0
4366,8.76,745.70001,2.0736,0
4367,2.49,1079.5573,2.8168884,0
4368,1.23,56.39879,0.3940843,0
4369,1.04,7.2593198,0.0718,0
4370,1.05,6.4916828,0.0694,0
4371,0.9,21.812935,0.1495,0
4372,1.03,33.42035,0.2015,0
4373,1.01,24.543504,0.1654,0
4374,1.09,11.301192,0.0988,0
4375,0.99,46.877937,0.2495,0
4376,1.03,56.268,0.287,0
4377,1.27,872.2,1.9623169,0
4378,0.6,44.000529,0.214,0
4379,0.69,13.603,0.09996,0
4380,1.03,32669.222,20.456921,0
4381,1.28,1919.0,3.4271235,0
4382,1.3,4218.0,5.15103,0
4383,1.08,14306.885,11.975223,0
4384,1.11,1854.8442,3.1199183,0
4385,1.12,1103.0,2.180981,0
4386,1.68,1193.3,2.5268001,0
4387,1.04,3.7681,0.0461,0
4388,0.32,30.0881,0.13383342,0
4389,1.29,5.66793,0.0677,0
4390,0.59,18.27,0.11868949,0
4391,1.0,0.578657,0.013587005,0
4392,0.9,12.331,0.1006,0
4393,0.85,28.843265,0.1679,0
4394,1.26,26.234138,0.185,0
4395,0.93,30.860937,0.1862,0
4396,1.01,6.673892,0.070321513,0
4397,1.08,21.587475,0.155,0
4398,1.28,6.033562,0.0663,0
4399,0.78,26125.565,16.049381,0
4400,0.96,1257.253,2.5866918,0
4401,1.06,13092.183,11.46616,0
4402,0.71,3341.5588,4.213368,0
4403,1.2,1270.552,3.1273494,0
4404,1.06,1752.9207,4.1451096,0
4405,0.93,1257.9916,2.3049209,0
4406,0.65,5138.4373,5.3936724,0
4407,0.72,11.8104,0.091,0
4408,0.45,5990.0,4.9709484,0
4409,0.75,9.45889,0.0795,0
4410,0.69,7.385655,0.06571808,0
4411,1.1,5.8529626,0.0647,0
4412,0.94,7.2750372,0.0732,0
4413,0.96,2.382961,0.034,0
4414,0.92,5478.6886,7.6853027,0
4415,1.12,10942.29,14.374399,0
4416,0.87,10.849695,0.0914,0
4417,0.95,88.406553,0.392,0
4418,1.0,8.726,0.0827,0
4419,1.07,0.67564949,0.0153,0
4420,0.84,22.250949,0.144,0
4421,0.79,16.85837,0.12,0
4422,1.01,35.866199,0.2134,0
4424,0.94,3.1663537,0.0432,0
4425,0.96,67.093408,0.316,0
4426,0.94,2.8922302,0.0389,0
4427,0.93,18.054038,0.1327,0
4428,1.14,13.647368,0.1075,0
4429,0.94,68.16101,0.314,0
4430,1.5,192.0,0.74793375,0
4431,0.77,9.6184,0.08004382,0
4432,2.24,471.60001,1.2955625,0
4433,1.13,25.934138,0.18,0
4434,0.86,8.0375588,0.0719,0
4435,1.06,4.224537,0.052,0
4436,1.01,52.06886,0.2739,0
4438,1.12,9.38755,0.09300352,0
4439,0.14,4.65626,0.02857985,0
4440,0.94,14.667108,0.113,0
